ID,ID2,BRAND,TITLE,CATEGORY,UPC,MSRP,COST
FFB433,GTFFB1L,Grotek,Grotek Final Flush Blueberry L,Nutrients,670829806178,15.19,9.28
FFB451,GTFFB4L,Grotek,Grotek Final Flush Blueberry 4 L,Nutrients,670829806185,41.95,25.63
FFP433,GTFFPC1L,Grotek,Grotek Final Flush Pina Colada L,Nutrients,670829806130,15.19,9.28
FFPM910D,FX14001,FoxFarm,FoxFarm Original Planting Mix cu ft,Soil,752289790010,19,8.75
FFPM910I,FX14084,FoxFarm,FoxFarm Original Planting Mix cu ft (IN MO FL GA Only),Soil,752289890017,19,9.53
FFS433,GTFFS1L,Grotek,Grotek Final Flush Strawberry L,Nutrients,670829806154,15.19,9.28
FG416,GH1421,General Hydroponics,General Hydroponics FloraGro pt,Nutrients,793094014212,10,5.38
FG432,GH1422,General Hydroponics,General Hydroponics FloraGro qt,Nutrients,793094014229,12.5,6.88
FG450,GH1423,General Hydroponics,General Hydroponics FloraGro gal,Nutrients,793094014236,32,17.53
FG465,GH1424,General Hydroponics,General Hydroponics FloraGro 2.5 gal,Nutrients,793094014243,69.5,38.17
FG486,GH1427,General Hydroponics,General Hydroponics FloraGro 6 gal,Nutrients,793094014274,140,70
FG490,GH1426,General Hydroponics,General Hydroponics FloraGro 15 gal,Nutrients,793094014267,350,175
FGM200,HLFM,HydroLogic,HydroLogic Flowmaster Gallon Monitor 3/8in ,H2O Pumps/Chillers,812111010072,59,35
FLB432,GH1382,General Hydroponics,General Hydroponics Floralicious Bloom qt,Nutrients,793094013826,27,14.76
FLB450,GH1383,General Hydroponics,General Hydroponics Floralicious Bloom gal,Nutrients,793094013833,80.5,44.28
FLB465,GH1384,General Hydroponics,General Hydroponics Floralicious Bloom 2.5 gal,Nutrients,793094013840,184,101.2
FLG432,GH1372,General Hydroponics,General Hydroponics Floralicious Grow qt,Nutrients,793094013727,27,14.76
FLG450,GH1373,General Hydroponics,General Hydroponics Floralicious Grow gal,Nutrients,793094013734,80.5,44.28
FLG465,GH1374,General Hydroponics,General Hydroponics Floralicious Grow 2.5 gal,Nutrients,793094013741,184,101.2
FLK432,GH1722,General Hydroponics,General Hydroponics FloraKleen qt,Nutrients,793094017220,10,5.38
FLK450,GH1723,General Hydroponics,General Hydroponics FloraKleen gal,Nutrients,793094017237,23,12.65
FLK465,GH1724,General Hydroponics,General Hydroponics FloraKleen 2.5 gal,Nutrients,793094017244,54.5,30.06
FLK486,GH1727,General Hydroponics,General Hydroponics FloraKleen 6 gal,Nutrients,793094017275,124,62.1
FLK490,GH1726,General Hydroponics,General Hydroponics FloraKleen 15 gal (SO Only),Nutrients,793094017268,310.5,155.25
FLK499,GH1728,General Hydroponics,General Hydroponics FloraKleen 55 gal (SO Only),Nutrients,793094017282,1139,569.25
FLM416,GH1411,General Hydroponics,General Hydroponics FloraMicro pt,Nutrients,793094014113,11,6.17
FLM432,GH1412,General Hydroponics,General Hydroponics FloraMicro qt,Nutrients,793094014120,16,8.77
FLM450,GH1413,General Hydroponics,General Hydroponics FloraMicro gal,Nutrients,793094014137,36.5,20.12
FLM465,GH1414,General Hydroponics,General Hydroponics FloraMicro 2.5 gal,Nutrients,793094014144,84.5,46.37
FLM486,GH1417,General Hydroponics,General Hydroponics FloraMicro 6 gal,Nutrients,793094014175,170,85
FLM490,GH1416,General Hydroponics,General Hydroponics FloraMicro 15 gal,Nutrients,793094014168,425,212.5
FLP408,GH1386,General Hydroponics,General Hydroponics Floralicious Plus 8 oz,Nutrients,793094013864,22,12.01
FLP416,GH1388FL,General Hydroponics,General Hydroponics Floralicious Plus pt,Nutrients,793094013888,34.5,18.96
FLP416,GH1388FL,General Hydroponics,General Hydroponics Floralicious Plus pt,Nutrients,793094013888,34.5,18.96
FLP432,GH1389FL,General Hydroponics,General Hydroponics Floralicious Plus qt,Nutrients,793094013895,61,33.5
FLP432,GH1389FL,General Hydroponics,General Hydroponics Floralicious Plus qt,Nutrients,793094013895,61,33.5
FLP450,GH1391,General Hydroponics,General Hydroponics Floralicious Plus gal,Nutrients,793094013918,213,117.02
FNB416,GH1631,General Hydroponics,General Hydroponics FloraNova Bloom pt,Nutrients,793094016315,15,8.25
FNB432,GH1632,General Hydroponics,General Hydroponics FloraNova Bloom qt,Nutrients,793094016322,27.5,15.13
FNB465,GH1636,General Hydroponics,General Hydroponics FloraNova Bloom 2.5 gal,Nutrients,793094016360,193,105.88
FNFF432,GH1601,General Hydroponics,General Hydroponics FloraNectar FruitnFusion qt,Nutrients,793094016018,21,11.55
FNFF450,GH1603,General Hydroponics,General Hydroponics FloraNectar FruitnFusion gal,Nutrients,793094016032,59,32.34
FNFF486,GH1607,General Hydroponics,General Hydroponics FloraNectar FruitnFusion 6 gal,Nutrients,793094016070,263,131.25
FNG416,GH1621,General Hydroponics,General Hydroponics FloraNova Grow pt,Nutrients,793094016216,15,8.25
FNG432,GH1622,General Hydroponics,General Hydroponics FloraNova Grow qt,Nutrients,793094016223,27.5,15.13
FNG450,GH1623,General Hydroponics,General Hydroponics FloraNova Grow gal,Nutrients,793094016230,87.5,48.13
FNG465,GH1626,General Hydroponics,General Hydroponics FloraNova Grow 2.5 gal,Nutrients,793094016261,193,105.88
FNP432,GH1661,General Hydroponics,General Hydroponics FloraNectar Pineapple Rush qt,Nutrients,793094016612,21,11.55
FNP450,GH1663,General Hydroponics,General Hydroponics FloraNectar Pineapple Rush gal,Nutrients,793094016636,59,32.34
FNP465,GH1664,General Hydroponics,General Hydroponics FloraNectar Pineapple Rush 2.5 gal,Nutrients,793094016643,132.5,72.765
FNP486,GH1665,General Hydroponics,General Hydroponics FloraNectar Pineapple Rush 6 gal,Nutrients,793094016650,262.5,131.25
FNSC432,GH1742,General Hydroponics,General Hydroponics FloraNectar Sugar Cane qt,Nutrients,793094017428,21,11.55
FNSC450,GH1743,General Hydroponics,General Hydroponics FloraNectar Sugar Cane gal,Nutrients,793094017435,59,32.34
FNSC465,GH1744,General Hydroponics,General Hydroponics FloraNectar Sugar Cane 2.5 gal,Nutrients,793094017442,133,72.77
FNSC486,GH1745,General Hydroponics,General Hydroponics FloraNectar Sugar Cane 6 gal,Nutrients,793094017459,263,131.25
FS216,GH1507,General Hydroponics,General Hydroponics FloraShield pt,Water Conditioners,793094015073,15,8.23
FS232,GH1508,General Hydroponics,General Hydroponics FloraShield qt,Water Conditioners,793094015080,29,15.82
FS250,GH1509,General Hydroponics,General Hydroponics FloraShield gal,Water Conditioners,793094015097,80.5,44.28
FSPP400,GH1447,General Hydroponics,General Hydroponics FloraSeries Performance Pack,Nutrients,793094014472,50,30
FST403,FX14045,FoxFarm,FoxFarm Soluble Tri-Pak lb,Nutrients,752289502002,103,67.39
FUL408,BCNSFX8,Botanicare,Botanicare Fulvex 8 oz,Nutrients,757900000028,9.5,5.2
FUL432,BCNSFXQT,Botanicare,Botanicare Fulvex qt,Nutrients,757900000042,19.75,10.8
FUL450,BCNSFXGAL,Botanicare,Botanicare Fulvex gal,Nutrients,757900000066,47,25.99
FUL465,BCNSFX25,Botanicare,Botanicare Fulvex 2.5 gal,Nutrients,757900000080,105,57.75
FUL475,BCNSFX5,Botanicare,Botanicare Fulvex 5 gal,Nutrients,757900000103,195,97.65
GB413,BCNGBUD12,Botanicare,Botanicare Growilla Bud 12 lb,Nutrients,757900120009,63,34.65
GB425,BCNGBUD25,Botanicare,Botanicare Growilla Bud 25 lb,Nutrients,757900130008,111,55.5
GBB432,GH5332,General Organics,General Organics BioBud qt,Nutrients,793094053327,42,23.12
GBB450,GH5333,General Organics,General Organics BioBud gal,Nutrients,793094053334,158,87.01
GBB465,GH5334,General Organics,General Organics BioBud 2.5 gal,Nutrients,793094053341,385,211.75
GBB486,GH5335,General Organics,General Organics BioBud 6 gal,Nutrients,793094053358,910,455
GBBM380,RW108001,Grodan,GRODAN GRO-BLOCKS Big Mama 8in ,Rockwool,856372001486,8.67,5.2
GBBP433,GTBBPRO1L,Grotek,Grotek Blossom Blaster Pro Liquid L,Nutrients,670829207500,29.18,17.83
GBBP451,GTBBPRO4L,Grotek,Grotek Blossom Blaster Pro Liquid 4 L,Nutrients,670829207517,99.21,60.63
GBD330,RWDM4G,Grodan,GRODAN GRO-BLOCKS Delta 4  Small 3in with Holes,Rockwool,856372001424,6.09,3.66
GBD331,RWDU4G,Grodan,GRODAN GRO-BLOCKS Delta 4 Small 3in without Holes,Rockwool,856372001417,6.09,3.66
GBD340,RWDM6.5,Grodan,GRODAN GRO-BLOCKS Delta 6.5 Small 4in with Holes,Rockwool,856372001448,6.32,3.8
GBF433,GTBDF1L,Grotek,Grotek Bud Fuel Pro L,Nutrients,670829207609,36.26,22.17
GBF451,GTBDF4L,Grotek,Grotek Bud Fuel Pro 4 L,Nutrients,670829207616,98.25,60.05
GBM432,GH5352,General Organics,General Organics BioMarine qt,Nutrients,793094053525,17,9.34
GBM450,GH5353,General Organics,General Organics BioMarine gal,Nutrients,793094053532,51.5,28.31
GBM465,GH5354,General Organics,General Organics BioMarine 2.5 gal,Nutrients,793094053549,113,62.13
GBM486,GH5355,General Organics,General Organics BioMarine 6 gal,Nutrients,793094053556,230,114.96
GBR432,GH5322,General Organics,General Organics BioRoot qt,Nutrients,793094053228,17,9.34
GBR450,GH5323,General Organics,General Organics BioRoot gal,Nutrients,793094053235,52.5,28.99
GBR465,GH5324,General Organics,General Organics BioRoot 2.5 gal,Nutrients,793094053242,110,60.59
GBR486,GH5325,General Organics,General Organics BioRoot 6 gal,Nutrients,793094053259,226,113.08
GBR490,GH5326,General Organics,General Organics BioRoot 15 gal (SO Only),Nutrients,793094053266,537,268.56
GBR499,GH5328,General Organics,General Organics BioRoot 55 gal (SO Only),Nutrients,793094053280,1943,971.68
GBTB432,GH5132,General Organics,General Organics BioThrive Bloom qt,Nutrients,793094051323,18,9.81
GBTB450,GH5133,General Organics,General Organics BioThrive Bloom gal,Nutrients,793094051330,55,30.29
GBTB465,GH5134,General Organics,General Organics BioThrive Bloom 2.5 gal,Nutrients,793094051347,120,66
GBTB486,GH5135,General Organics,General Organics BioThrive Bloom 6 gal,Nutrients,793094051354,260,130
GBTB499,GH5138,General Organics,General Organics BioThrive Bloom 55 gal (SO Only),Nutrients,793094051385,2347,1173.28
GBTG432,GH5122,General Organics,General Organics BioThrive Grow qt,Nutrients,793094051224,18,9.9
GBTG450,GH5123,General Organics,General Organics BioThrive Grow gal,Nutrients,793094051231,62.5,34.46
GBTG465,GH5124,General Organics,General Organics BioThrive Grow 2.5 gal,Nutrients,793094051248,140,77
GBTG486,GH5125,General Organics,General Organics BioThrive Grow 6 gal,Nutrients,793094051255,322,161
GBTG490,GH5126,General Organics,General Organics BioThrive Grow 15 gal (SO Only),Nutrients,793094051262,710,355
GBTG499,GH5128,General Organics,General Organics BioThrive Grow 55 gal (SO Only),Nutrients,793094051286,2425,1212.52
GBW432,GH5342,General Organics,General Organics BioWeed qt,Nutrients,793094053426,20,11.12
GBW450,GH5343,General Organics,General Organics BioWeed gal,Nutrients,793094053433,64.5,35.48
GBW465,GH5344,General Organics,General Organics BioWeed 2.5 gal,Nutrients,793094053440,155,85.25
GBW486,GH5345,General Organics,General Organics BioWeed 6 gal,Nutrients,793094053457,366,183
GBW490,GH5346,General Organics,General Organics BioWeed 15 gal (SO Only),Nutrients,793094053464,870,435
GBW499,GH5348,General Organics,General Organics BioWeed 55 gal (SO Only),Nutrients,793094053488,3025,1512.48
GC746,GFEZ72OZ,GreenCure,GreenCure EZ RTU 72 oz,Mold/Fungus Control,680474002412,25,17.6
GCM315,GPGS3,Growstone,Growstone GS-3 Coco Mix 1.5 cu ft,Grow Rocks,894854002163,25.99,15.88
GCM432,GH5312,General Organics,General Organics CaMg+ qt,Nutrients,793094053129,18,9.97
GCM450,GH5313,General Organics,General Organics CaMg+ gal,Nutrients,793094053136,58.5,32.08
GCM465,GH5314,General Organics,General Organics CaMg+ 2.5 gal,Nutrients,793094053143,130.5,71.72
GCM486,GH5315,General Organics,General Organics CaMg+ 6 gal,Nutrients,793094053150,298,149
GCM490,GH5316,General Organics,General Organics CaMg+ 15 gal (SO Only),Nutrients,793094053167,700,350
GCM499,GH5318,General Organics,General Organics CaMg+ 55 gal (SO Only),Nutrients,793094053181,2400,1199.92
GDB432,GH5362,General Organics,General Organics Diamond Black qt,Nutrients,793094053624,17,9.34
GDB450,GH5363,General Organics,General Organics Diamond Black gal,Nutrients,793094053631,52.5,28.77
GDB465,GH5364,General Organics,General Organics Diamond Black 2.5 gal,Nutrients,793094053648,108.5,59.66
GDB486,GH5365,General Organics,General Organics Diamond Black 6 gal,Nutrients,793094053655,221,110.48
GDB490,GH5366,General Organics,General Organics Diamond Black 15 gal (SO Only),Nutrients,793094053662,538,268.88
GDB499,GH5368,General Organics,General Organics Diamond Black 55 gal (SO Only),Nutrients,793094053686,1938,969
GGC732,HOGNCO32OZ,Hydro-Organics,goGnats Concentrate qt,Water Conditioners,727644011222,33.0075,23.859
GGC750,HOGNCOGAL,Hydro-Organics,goGnats Concentrate gal,Water Conditioners,727644011239,118.8375,85.905
GGCH320,RW108003,Grodan,GRODAN GROW-CHUNKS 2 cu ft,Rockwool,856372001530,45.86,27.52
GGG200,HL31024,HydroLogic,HydroLogic GroGreen Garden Hose Water Filter,Water Filtration,812111011987,55,32.95
GGN300,GPGC2L,Growstone,Growstone Gnat Nix 2 L,Grow Rocks,894854002170,5.5,3.59
GGN303,GPGC33CF,Growstone,Growstone Gnat Nix 9 L,Grow Rocks,894854002149,12,7.25
GHBP433,GTHBPRO1L,Grotek,Grotek Heavy Bud Pro L,Nutrients,670829207708,33.92,20.72
GISH900,BKIND,,Gardening Indoors with Soil & Hydroponics,Books/Media,9781878823328,24.95,14.64
GLCA409,VC995560,Gold Label,Gold Label Coco A 250 mL,Nutrients,8715428955604,10.16,5.58
GLCA417,VC995561,Gold Label,Gold Label Coco A 500 mL,Nutrients,8715428955611,12.07,6.64
GLCA433,VC995562,Gold Label,Gold Label Coco A L,Nutrients,8715428955628,21.46,11.8
GLCA451,VC995563,Gold Label,Gold Label Coco A 4 L,Nutrients,8715428955635,66.98,36.84
GLCA476,VC995565,Gold Label,Gold Label Coco A 20 L,Nutrients,8715428955659,273.52,136.76
GLCB409,VC995570,Gold Label,Gold Label Coco B 250 mL,Nutrients,8715428955703,10.16,5.58
GLCB417,VC995571,Gold Label,Gold Label Coco B 500 mL,Nutrients,8715428955710,12.07,6.64
GLCB433,VC995572,Gold Label,Gold Label Coco B L,Nutrients,8715428955727,21.46,11.8
GLCB451,VC995573,Gold Label,Gold Label Coco B 4 L,Nutrients,8715428955734,66.98,36.84
GLG409,VC995590,Gold Label,Gold Label GoldZyme 250 mL,Nutrients,8715428955901,52.75,29
GLG417,VC995591,Gold Label,Gold Label GoldZyme 500 mL,Nutrients,8715428955918,62.45,34.34
GLG433,VC995592,Gold Label,Gold Label GoldZyme L,Nutrients,8715428955925,118.95,65.42
GLG451,VC995593,Gold Label,Gold Label GoldZyme 4 L,Nutrients,8715428955932,314.01,172.71
GLH317D,VCBPGLCORN,Gold Label,Gold Label Hydrocorn 36 L,Grow Rocks,8715428000502,36.6,19.75
GLHA409,VC995500,Gold Label,Gold Label Hydro A 250 mL,Nutrients,8715428955000,10.16,5.58
GLHA417,VC995501,Gold Label,Gold Label Hydro A 500 mL,Nutrients,8715428955017,12.07,6.64
GLHA433,VC995502,Gold Label,Gold Label Hydro A L,Nutrients,8715428955024,21.46,11.8
GLHA451,VC995503,Gold Label,Gold Label Hydro A 4 L,Nutrients,8715428955031,66.98,33.49
GLHA476,VC995515,Gold Label,Gold Label Hydro A 20 L,Nutrients,8715428955154,273.52,136.76
GLHB409,VC995510,Gold Label,Gold Label Hydro B 250 mL,Nutrients,8715428955109,10.16,5.58
GLHB417,VC995511,Gold Label,Gold Label Hydro B 500 mL,Nutrients,8715428955116,12.07,6.64
GLHB433,VC995512,Gold Label,Gold Label Hydro B L,Nutrients,8715428955123,21.46,11.8
GLHB451,VC995513,Gold Label,Gold Label Hydro B 4 L,Nutrients,8715428955130,66.98,33.49
GLHB476,VC995505,Gold Label,Gold Label Hydro B 20 L,Nutrients,8715428955055,273.52,136.76
GLHC345D,VCBPGL6040,Gold Label,Gold Label HydroCoco 60/40 Mix 45 L,Grow Rocks,8715428300503,50.5,24.9
GLR409,VC995580,Gold Label,Gold Label Roots 250 mL,Nutrients,8715428955802,74.9,41.2
GLR417,VC995581,Gold Label,Gold Label Roots 500 mL,Nutrients,8715428955819,112.72,62
GLR433,VC995582,Gold Label,Gold Label Roots L,Nutrients,8715428955826,202.64,111.45
GLR451,VC995583,Gold Label,Gold Label Roots 4 L,Nutrients,8715428955833,534.96,294.23
GLSA409,VC995520,Gold Label,Gold Label Soil A 250 mL,Nutrients,8715428955208,10.16,5.08
GLSA417,VC995521,Gold Label,Gold Label Soil A 500 mL,Nutrients,8715428955215,12.07,6.04
GLSA433,VC995522,Gold Label,Gold Label Soil A L,Nutrients,8715428955222,21.46,10.73
GLSA451,VC995523,Gold Label,Gold Label Soil A 4 L,Nutrients,8715428955239,66.98,33.49
GLSB409,VC995530,Gold Label,Gold Label Soil B 250 mL,Nutrients,8715428955307,10.16,5.08
GLSB417,VC995531,Gold Label,Gold Label Soil B 500 mL,Nutrients,8715428955314,12.07,6.04
GLSB433,VC995532,Gold Label,Gold Label Soil B L,Nutrients,8715428955321,21.46,10.73
GLSB451,VC995533,Gold Label,Gold Label Soil B 4 L,Nutrients,8715428955338,66.98,33.49
GLUMG909,VC995540,Gold Label,Gold Label Ultra MG 250 mL,Nutrients,8715428955406,15.24,8.38
GLUMG917,VC995541,Gold Label,Gold Label Ultra MG 500 mL,Nutrients,8715428955413,25.4,13.97
GLUMG933,VC995542,Gold Label,Gold Label Ultra MG L,Nutrients,8715428955420,42.41,23.33
GLUMG951,VC995543,Gold Label,Gold Label Ultra MG 4 L,Nutrients,8715428955437,112,61.6
GLUPH917,VC995601,Gold Label,Gold Label Ultra pH- 500 mL,Nutrients,8715428956014,14.13,7.77
GLUPH933,VC995602,Gold Label,Gold Label Ultra pH- L,Nutrients,8715428956021,25.4,13.97
GLUPH951,VC995603,Gold Label,Gold Label Ultra pH- 4 L,Nutrients,8715428956038,76.63,42.15
GLUPK909,VC995550,Gold Label,Gold Label Ultra PK 250 mL,Nutrients,8715428955505,18.89,10.4
GLUPK933,VC995552,Gold Label,Gold Label Ultra PK L,Nutrients,8715428955529,55.11,30.32
GLUPK951,VC995553,Gold Label,Gold Label Ultra PK 4 L,Nutrients,8715428955536,145.97,80.28
GMCM315,GPGS4,Growstone,Growstone GS-4 Moisture Coco Mix 1.5 cu ft,Grow Rocks,894854002422,25.99,15.88
GNM500,ND1100200,Nutradip,Nutradip GROWBOSS Nutrient Monitoring System,Meters/Accessories,692236112000,269.95,179.95
GO416,GH5100,General Organics,General Organics GO Box,Nutrients,793094051002,51.5,25.68
GPC500,GH1514,General Hydroponics,General Hydroponics pH Control Kit,pH/EC/TDS,793094015141,17.5,9.46
GPCSF508,GH1541,General Hydroponics,General Hydroponics pH Calibration 4.01 Solution 8 oz,pH/EC/TDS,793094015417,7.5,4.15
GPCSS508,GH1551,General Hydroponics,General Hydroponics pH Calibration 7.0 Solution 8 oz,pH/EC/TDS,793094015516,7.5,4.15
GPTI508,GH1516,General Hydroponics,General Hydroponics pH Test Indicator 8 oz,pH/EC/TDS,793094015165,11,5.92
GPUD506,GH1525,General Hydroponics,General Hydroponics pH Up Dry 2.2 lb,pH/EC/TDS,793094015257,15,8.36
GPUD516,GH1527,General Hydroponics,General Hydroponics pH Up Dry 16 lb,pH/EC/TDS,793094015271,115,57.6
GRH303,GPGS19L,Growstone,Growstone GS-1 Hydro Stones 9 L,Grow Rocks,894854002194,11,6.63
GRH315,GPGS1,Growstone,Growstone GS-1 Hydro Stones 1.5 cu ft,Grow Rocks,894854002187,29.5,17.58
GRS303,GPGS29L,Growstone,Growstone GS-2 Mix This! Soil Aerator 9 L,Grow Rocks,894854002156,10.5,6.33
GRS315,GPGS2,Growstone,Growstone GS-2 Mix This! Soil Aerator 1.5 cu ft,Grow Rocks,894854002200,21.95,12.17
GST200,RW205002,Grodan,GRODAN Gro-Smart Tray,Rockwool,856372001219,13.58,8.09
GV413,BCNGVEG12,Botanicare,Botanicare Growilla Veg 12 lb,Nutrients,757900140007,63,34.65
GV425,BCNGVEG25,Botanicare,Botanicare Growilla Veg 25 lb,Nutrients,757900160005,111,55.5
GVPR433,GTVMPRO1L,Grotek,Grotek Vitamax Pro L,Nutrients,670829207982,31.02,18.95
GVPR451,GTVMPRO4L,Grotek,Grotek Vitamax Pro 4 L,Nutrients,670829207999,105.46,64.45
GW400,PRPSGW01,Plant Success,Plant Success Great White oz,Beneficials,689319012135,16,8.58
GW401,PRPSGW04,Plant Success,Plant Success Great White 4 oz,Beneficials,689319012012,40,26.4
GW402,PRPSGW08,Plant Success,Plant Success Great White 8 oz,Beneficials,689319012029,72,47.52
GW406,PRPSGW32,Plant Success,Plant Success Great White 32 oz,Beneficials,689319012036,245,163.59
GWG401,PRPSGWGR14,Plant Success,Plant Success Great White Granular 1 4 oz,Beneficials,689319030016,5.5,3.62
GWG406,PRPSGWGR12,Plant Success,Plant Success Great White Granular 1 2.2 lb,Beneficials,689319030023,30,19.8
HAB200,HL26009,HydroLogic,HydroLogic Algae Block Clear Filter Housing Sleeve,Water Filtration,812111011826,13,8.25
HB900,BKHB,,Hydroponic Basics,Books/Media,9781878823250,5.95,3.49
HBB400,CES3325,Cutting Edge Solutions,Cutting Edge Solutions Humtea Brew Ball,Compost Teas,817867010710,30,15
HBH432,HNH405,Humboldt Nutrients,Humboldt Nutrients Hum-Bolt Humic qt,Nutrients,837654466766,18.5,10.04
HBH450,HNH410,Humboldt Nutrients,Humboldt Nutrients Hum-Bolt Humic gal,Nutrients,837654466773,61,33.46
HBH465,HNH415,Humboldt Nutrients,Humboldt Nutrients Hum-Bolt Humic 2.5 gal,Nutrients,837654466780,140,76.97
HBH475,HNH420,Humboldt Nutrients,Humboldt Nutrients Hum-Bolt Humic 5 gal,Nutrients,837654466797,243,121.68
HBL432,HNB405,Humboldt Nutrients,Humboldt Nutrients Bloom qt,Nutrients,837654466063,12,6.69
HBL450,HNB410,Humboldt Nutrients,Humboldt Nutrients Bloom gal,Nutrients,837654466070,31,17.07
HBM432,BCNSHPBQT,Botanicare,Botanicare Hydroplex Bloom Maximizer qt,Nutrients,757900260323,37.75,20.85
HBM450,BCNSHPBGAL,Botanicare,Botanicare Hydroplex Bloom Maximizer gal,Nutrients,757900261283,93.5,51.55
HBM465,BCNSHPB2.5,Botanicare,Botanicare Hydroplex Bloom Maximizer 2.5 gal,Nutrients,757900210342,204,112.17
HBM475,BCNSHPB5,Botanicare,Botanicare Hydroplex Bloom Maximizer 5 gal,Nutrients,757900327040,391,195.44
HBMH125,HX57799,EYE HORTILUX ,EYE HORTILUX MH 250W Blue U Lamp T-15,HID Lamps,639125577991,125,62.5
HBMH140,HX57816,EYE HORTILUX ,EYE HORTILUX MH 400W Blue H Lamp T-17,HID Lamps,639125578165,130,67
HBMH160,HX57821,EYE HORTILUX ,EYE HORTILUX MH 600W Blue H Lamp BT37,HID Lamps,639125578219,150,79.5
HBRB432,HOF08322,Earth Juice,Earth Juice Hi-Brix Bloom (Part B) qt,Nutrients,727644083229,6.5175,4.707
